sex|age|3|5|10|25|50|75|90|95|97
male|78.5|109.0335|110.2649|112.1623|115.336|118.8668|122.4024|125.5884|127.4969|128.7371
male|79.5|109.5214|110.7566|112.6608|115.8481|119.3977|122.9555|126.1646|128.0882|129.3387
male|80.5|110.0086|111.2476|113.1583|116.3592|119.9272|123.5073|126.7394|128.6782|129.9391
male|81.5|110.495|111.7375|113.6548|116.869|120.4554|124.0576|127.3128|129.2668|130.5381
male|82.5|110.9801|112.2263|114.1499|117.3774|120.9821|124.6064|127.8846|129.8538|131.1356
male|83.5|111.4638|112.7135|114.6436|117.8842|121.5072|125.1535|128.4547|130.4392|131.7314
male|84.5|111.9459|113.1991|115.1356|118.3893|122.0305|125.6987|129.023|131.0226|132.3253
male|85.5|112.4259|113.6827|115.6257|118.8926|122.552|126.2421|129.5893|131.6041|132.9172
male|86.5|112.9036|114.1642|116.1136|119.3938|123.0714|126.7834|130.1535|132.1834|133.507
male|87.5|113.3789|114.6431|116.5992|119.8927|123.5886|127.3225|130.7154|132.7605|134.0943
male|88.5|113.8513|115.1194|117.0822|120.3893|124.1035|127.8594|131.275|133.335|134.6792
male|89.5|114.3206|115.5927|117.5625|120.8833|124.616|128.3937|131.8321|133.907|135.2615
male|90.5|114.7867|116.0629|118.0398|121.3746|125.1259|128.9256|132.3865|134.4763|135.8409
male|91.5|115.2491|116.5297|118.5139|121.863|125.6331|129.4547|132.9381|135.0426|136.4173
male|92.5|115.7077|116.9928|118.9847|122.3483|126.1374|129.981|133.4868|135.606|136.9906
male|93.5|116.1623|117.4521|119.4519|122.8305|126.6388|130.5044|134.0325|136.1662|137.5607
male|94.5|116.6127|117.9074|119.9153|123.3092|127.137|131.0247|134.5751|136.7231|138.1274
male|95.5|117.0587|118.3585|120.3749|123.7845|127.632|131.5419|135.1144|137.2767|138.6906
male|96.5|117.5|118.8053|120.8305|124.2562|128.1237|132.0559|135.6504|137.8267|139.2502
male|97.5|117.9366|119.2475|121.2819|124.7242|128.6119|132.5664|136.1829|138.3731|139.806
male|98.5|118.3683|119.6851|121.729|125.1882|129.0966|133.0736|136.7118|138.9159|140.358
male|99.5|118.7949|120.1179|122.1716|125.6484|129.5777|133.5771|137.2371|139.4548|140.9062
male|100.5|119.2165|120.5459|122.6099|126.1045|130.055|134.0771|137.7587|139.9899|141.4503
male|101.5|119.633|120.969|123.0435|126.5565|130.5286|134.5734|138.2765|140.5211|141.9904
male|102.5|120.0442|121.3872|123.4726|127.0044|130.9983|135.066|138.7905|141.0484|142.5263
male|103.5|120.4502|121.8004|123.897|127.4481|131.4641|135.5548|139.3006|141.5716|143.0582
male|104.5|120.851|122.2086|124.3168|127.8876|131.926|136.0397|139.8069|142.0908|143.586
male|105.5|121.2467|122.6119|124.7319|128.3228|132.384|136.5209|140.3093|142.6061|144.1096
male|106.5|121.6372|123.0103|125.1425|128.7539|132.8381|136.9982|140.8077|143.1173|144.6291
male|107.5|122.0228|123.4039|125.5485|129.1807|133.2882|137.4717|141.3023|143.6245|145.1445
male|108.5|122.4034|123.7928|125.9501|129.6035|133.7345|137.9414|141.793|144.1278|145.656
male|109.5|122.7793|124.1771|126.3473|130.0222|134.1769|138.4073|142.28|144.6272|146.1634
male|110.5|123.1506|124.5569|126.7402|130.4369|134.6155|138.8696|142.7632|145.1228|146.6671
male|111.5|123.5175|124.9325|127.1291|130.8477|135.0504|139.3282|143.2428|145.6148|147.167
male|112.5|123.8803|125.304|127.514|131.2548|135.4818|139.7833|143.7188|146.1032|147.6633
male|113.5|124.2391|125.6717|127.8953|131.6584|135.9097|140.235|144.1915|146.5882|148.1562
male|114.5|124.5943|126.0358|128.273|132.0585|136.3343|140.6835|144.661|147.0699|148.6459
male|115.5|124.9462|126.3966|128.6474|132.4555|136.7557|141.1289|145.1273|147.5486|149.1325
male|116.5|125.295|126.7544|129.0189|132.8495|137.1742|141.5713|145.5909|148.0245|149.6163
male|117.5|125.6413|127.1096|129.3876|133.2407|137.5899|142.0111|146.0518|148.4979|150.0977
male|118.5|125.9852|127.4624|129.754|133.6295|138.0032|142.4484|146.5103|148.9689|150.5767
male|119.5|126.3272|127.8132|130.1183|134.0161|138.4143|142.8835|146.9668|149.438|151.0539
male|120.5|126.6678|128.1625|130.4809|134.4008|138.8234|143.3168|147.4214|149.9053|151.5294
male|121.5|127.0073|128.5106|130.8422|134.7841|139.231|143.7484|147.8747|150.3714|152.0038
male|122.5|127.3462|128.8579|131.2026|135.1663|139.6373|144.1789|148.3268|150.8365|152.4773
male|123.5|127.6851|129.2051|131.5625|135.5477|140.0427|144.6085|148.7782|151.301|152.9504
male|124.5|128.0243|129.5524|131.9224|135.9288|140.4477|145.0377|149.2294|151.7655|153.4235
male|125.5|128.3643|129.9004|132.2828|136.3101|140.8527|145.4669|149.6808|152.2303|153.8972
male|126.5|128.7058|130.2496|132.6441|136.692|141.2582|145.8965|150.1329|152.696|154.3718
male|127.5|129.0491|130.6005|133.0068|137.075|141.6646|146.3272|150.5861|153.1631|154.848
male|128.5|129.3949|130.9536|133.3714|137.4597|142.0725|146.7593|151.041|153.6321|155.3263
male|129.5|129.7436|131.3094|133.7386|137.8466|142.4824|147.1936|151.4982|154.1035|155.8072
male|130.5|130.0958|131.6686|134.1089|138.2362|142.8949|147.6305|151.9583|154.578|156.2913
male|131.5|130.452|132.0316|134.4828|138.6292|143.3107|148.0707|152.4218|155.0562|156.7792
male|132.5|130.8127|132.399|134.8608|139.0262|143.7304|148.5147|152.8894|155.5386|157.2715
male|133.5|131.1785|132.7714|135.2437|139.4278|144.1545|148.9633|153.3617|156.0258|157.7688
male|134.5|131.5498|133.1491|135.6318|139.8346|144.5838|149.4172|153.8394|156.5186|158.2717
male|135.5|131.9272|133.5329|136.026|140.2472|145.019|149.8769|154.323|157.0174|158.7806
male|136.5|132.311|133.9232|136.4266|140.6664|145.4607|150.3433|154.8133|157.5229|159.2964
male|137.5|132.7018|134.3205|136.8343|141.0928|145.9097|150.8169|155.3109|158.0356|159.8193
male|138.5|133.1|134.7252|137.2496|141.5269|146.3665|151.2984|155.8164|158.5562|160.35
male|139.5|133.5059|135.1378|137.673|141.9694|146.832|151.7885|156.3303|159.0851|160.889
male|140.5|133.9199|135.5588|138.105|142.4209|147.3066|152.2878|156.8532|159.6228|161.4365
male|141.5|134.3423|135.9885|138.5461|142.882|147.7911|152.7969|157.3857|160.1697|161.993
male|142.5|134.7733|136.4271|138.9968|143.3532|148.2859|153.3164|157.928|160.7262|162.5588
male|143.5|135.2132|136.8751|139.4573|143.835|148.7917|153.8466|158.4807|161.2924|163.1339
male|144.5|135.6621|137.3326|139.928|144.3277|149.3088|154.3881|159.0439|161.8686|163.7185
male|145.5|136.1202|137.7998|140.4091|144.8317|149.8376|154.941|159.6179|162.4549|164.3126
male|146.5|136.5875|138.2769|140.9009|145.3473|150.3784|155.5056|160.2026|163.0511|164.916
male|147.5|137.064|138.7638|141.4034|145.8746|150.9313|156.0819|160.7981|163.6571|165.5285
male|148.5|137.5496|139.2605|141.9167|146.4137|151.4964|156.6699|161.4041|164.2726|166.1497
male|149.5|138.0442|139.767|142.4407|146.9645|152.0735|157.2694|162.0203|164.8972|166.7791
male|150.5|138.5477|140.2831|142.9752|147.5269|152.6624|157.88|162.6462|165.5302|167.416
male|151.5|139.0597|140.8085|143.52|148.1005|153.2627|158.5012|163.2811|166.1711|168.0596
male|152.5|139.5799|141.3429|144.0746|148.6849|153.8738|159.1324|163.9243|166.8187|168.7091
male|153.5|140.108|141.8859|144.6388|149.2795|154.4951|159.7725|164.5748|167.4723|169.3634
male|154.5|140.6435|142.4369|145.2117|149.8836|155.1255|160.4207|165.2314|168.1305|170.0213
male|155.5|141.1858|142.9955|145.7928|150.4962|155.7642|161.0758|165.893|168.7923|170.6817
male|156.5|141.7345|143.5608|146.3813|151.1165|156.4099|161.7364|166.5581|169.4561|171.343
male|157.5|142.2889|144.1322|146.9763|151.7433|157.0612|162.401|167.2253|170.1205|172.004
male|158.5|142.8482|144.7089|147.5767|152.3754|157.7168|163.0682|167.8929|170.784|172.663
male|159.5|143.4118|145.29|148.1815|153.0113|158.3751|163.7363|168.5594|171.445|173.3186
male|160.5|143.9788|145.8746|148.7896|153.6498|159.0344|164.4035|169.2231|172.1018|173.9691
male|161.5|144.5483|146.4615|149.3998|154.2892|159.6931|165.0681|169.8822|172.7528|174.6131
male|162.5|145.1196|147.0498|150.0107|154.928|160.3493|165.7283|170.535|173.3965|175.249
male|163.5|145.6915|147.6385|150.621|155.5647|161.0015|166.3823|171.1798|174.0312|175.8753
male|164.5|146.2633|148.2262|151.2295|156.1977|161.6478|167.0284|171.8151|174.6554|176.4906
male|165.5|146.8339|148.812|151.8348|156.8253|162.2865|167.665|172.4393|175.2677|177.0935
male|166.5|147.4023|149.3947|152.4355|157.4462|162.9161|168.2905|173.0509|175.8668|177.6829
male|167.5|147.9674|149.9731|153.0304|158.0587|163.535|168.9033|173.6486|176.4515|178.2575
male|168.5|148.5284|150.5461|153.6181|158.6615|164.1418|169.5022|174.2313|177.0206|178.8165
male|169.5|149.0842|151.1127|154.1975|159.2532|164.7352|170.0859|174.7978|177.5733|179.3589
male|170.5|149.6338|151.6717|154.7674|159.8327|165.314|170.6535|175.3473|178.1088|179.884
male|171.5|150.1763|152.2221|155.3268|160.3988|165.8771|171.2039|175.879|178.6264|180.3913
male|172.5|150.7107|152.763|155.8746|160.9506|166.4236|171.7364|176.3923|179.1256|180.8804
male|173.5|151.2363|153.2935|156.4099|161.4872|166.9528|172.2504|176.8868|179.6061|181.3509
male|174.5|151.7521|153.8127|156.9319|162.0078|167.4641|172.7455|177.3622|180.0676|181.8027
male|175.5|152.2575|154.32|157.4399|162.5118|167.9571|173.2213|177.8183|180.5102|182.2358
male|176.5|152.7517|154.8147|157.9334|162.9988|168.4313|173.6778|178.2551|180.9338|182.6503
male|177.5|153.2342|155.2961|158.4118|163.4685|168.8867|174.1148|178.6727|181.3385|183.0463
male|178.5|153.7043|155.7638|158.8747|163.9205|169.3231|174.5324|179.0712|181.7247|183.4242
male|179.5|154.1615|156.2174|159.3218|164.3547|169.7405|174.9309|179.451|182.0927|183.7842
male|180.5|154.6056|156.6566|159.7529|164.7713|170.1393|175.3105|179.8124|182.4429|184.127
male|181.5|155.036|157.0811|160.168|165.1701|170.5195|175.6716|180.1559|182.7757|184.4528
male|182.5|155.4526|157.4907|160.5669|165.5514|170.8815|176.0146|180.482|183.0918|184.7624
male|183.5|155.8552|157.8853|160.9498|165.9154|171.2257|176.34|180.7912|183.3916|185.0562
male|184.5|156.2436|158.265|161.3167|166.2625|171.5525|176.6483|181.0841|183.6757|185.3349
male|185.5|156.6178|158.6298|161.6679|166.5929|171.8626|176.9402|181.3614|183.9449|185.599
male|186.5|156.9777|158.9798|162.0035|166.9072|172.1563|177.2163|181.6236|184.1997|185.8493
male|187.5|157.3235|159.315|162.3239|167.2057|172.4343|177.4771|181.8715|184.4408|186.0863
male|188.5|157.6551|159.6359|162.6294|167.489|172.6972|177.7234|182.1056|184.6687|186.3107
male|189.5|157.9729|159.9425|162.9204|167.7576|172.9456|177.9558|182.3267|184.8843|186.5231
male|190.5|158.277|160.2352|163.1973|168.012|173.1801|178.175|182.5353|185.0879|186.724
male|191.5|158.5676|160.5143|163.4605|168.2528|173.4014|178.3815|182.7322|185.2804|186.9142
male|192.5|158.845|160.7802|163.7104|168.4805|173.6101|178.5762|182.9179|185.4623|187.0941
male|193.5|159.1095|161.0332|163.9476|168.6958|173.8067|178.7595|183.0931|185.6341|187.2643
male|194.5|159.3614|161.2738|164.1725|168.8991|173.992|178.9321|183.2583|185.7965|187.4254
male|195.5|159.6011|161.5023|164.3856|169.0911|174.1665|179.0946|183.414|185.9498|187.5779
male|196.5|159.829|161.7191|164.5873|169.2722|174.3308|179.2476|183.5609|186.0948|187.7222
male|197.5|160.0455|161.9247|164.7782|169.4431|174.4854|179.3915|183.6995|186.2318|187.8588
male|198.5|160.2508|162.1196|164.9587|169.6041|174.631|179.5271|183.8302|186.3613|187.9881
male|199.5|160.4456|162.3041|165.1292|169.756|174.768|179.6547|183.9535|186.4837|188.1106
male|200.5|160.63|162.4786|165.2903|169.8991|174.8969|179.7748|184.0699|186.5995|188.2267
male|201.5|160.8046|162.6437|165.4424|170.0339|175.0182|179.888|184.1797|186.7091|188.3368
male|202.5|160.9697|162.7997|165.586|170.1608|175.1323|179.9946|184.2835|186.8128|188.4411
male|203.5|161.1258|162.947|165.7214|170.2804|175.2398|180.095|184.3815|186.911|188.54
male|204.5|161.2733|163.086|165.8491|170.3931|175.341|180.1896|184.4741|187.004|188.6338
male|205.5|161.4125|163.2172|165.9694|170.4991|175.4362|180.2789|184.5617|187.0922|188.7229
male|206.5|161.5438|163.3409|166.0828|170.599|175.5259|180.3631|184.6446|187.1757|188.8075
male|207.5|161.6676|163.4575|166.1897|170.693|175.6104|180.4426|184.723|187.255|188.8878
male|208.5|161.7843|163.5673|166.2903|170.7816|175.6901|180.5176|184.7972|187.3302|188.9642
male|209.5|161.8942|163.6708|166.3851|170.865|175.7652|180.5885|184.8676|187.4016|189.0368
male|210.5|161.9977|163.7682|166.4743|170.9436|175.836|180.6555|184.9343|187.4694|189.1058
male|211.5|162.0951|163.8598|166.5583|171.0176|175.9028|180.7189|184.9975|187.5338|189.1715
male|212.5|162.1866|163.9461|166.6373|171.0873|175.9658|180.7789|185.0576|187.5951|189.234
male|213.5|162.2727|164.0272|166.7116|171.1529|176.0254|180.8357|185.1146|187.6534|189.2936
male|214.5|162.3537|164.1034|166.7816|171.2148|176.0816|180.8895|185.1687|187.7088|189.3503
male|215.5|162.4297|164.1751|166.8474|171.2732|176.1348|180.9405|185.2202|187.7617|189.4044
male|216.5|162.5011|164.2424|166.9094|171.3282|176.185|180.9889|185.2692|187.812|189.456
male|217.5|162.5681|164.3057|166.9676|171.3801|176.2326|181.0348|185.3159|187.86|189.5052
male|218.5|162.631|164.3651|167.0224|171.429|176.2776|181.0784|185.3603|187.9057|189.5522
male|219.5|162.69|164.4209|167.074|171.4752|176.3202|181.1199|185.4026|187.9494|189.5971
male|220.5|162.7453|164.4733|167.1224|171.5188|176.3606|181.1593|185.443|187.9911|189.6399
male|221.5|162.7972|164.5224|167.168|171.5599|176.3989|181.1968|185.4815|188.0309|189.6809
male|222.5|162.8458|164.5686|167.2109|171.5988|176.4352|181.2325|185.5182|188.069|189.7201
male|223.5|162.8914|164.6119|167.2513|171.6355|176.4697|181.2666|185.5534|188.1054|189.7575
male|224.5|162.9341|164.6526|167.2892|171.6701|176.5024|181.299|185.5869|188.1402|189.7934
male|225.5|162.9741|164.6907|167.325|171.7029|176.5335|181.33|185.619|188.1736|189.8277
male|226.5|163.0115|164.7265|167.3585|171.7339|176.563|181.3595|185.6497|188.2055|189.8606
male|227.5|163.0465|164.76|167.3902|171.7632|176.5911|181.3877|185.6791|188.236|189.8922
male|228.5|163.0793|164.7915|167.4199|171.791|176.6179|181.4147|185.7073|188.2653|189.9224
male|229.5|163.11|164.821|167.4479|171.8172|176.6433|181.4405|185.7343|188.2934|189.9513
male|230.5|163.1387|164.8487|167.4742|171.8421|176.6676|181.4651|185.7601|188.3204|189.9791
male|231.5|163.1656|164.8746|167.499|171.8657|176.6907|181.4887|185.7849|188.3462|190.0058
male|232.5|163.1907|164.8989|167.5224|171.888|176.7127|181.5113|185.8087|188.3711|190.0314
male|233.5|163.2142|164.9217|167.5444|171.9091|176.7337|181.533|185.8316|188.3949|190.056
male|234.5|163.2361|164.9431|167.5651|171.9292|176.7538|181.5538|185.8535|188.4178|190.0797
male|235.5|163.2566|164.9631|167.5846|171.9483|176.773|181.5737|185.8746|188.4399|190.1024
male|236.5|163.2757|164.9819|167.6029|171.9663|176.7913|181.5928|185.8949|188.461|190.1242
male|237.5|163.2936|164.9995|167.6203|171.9835|176.8088|181.6111|185.9144|188.4814|190.1452
male|238.5|163.3103|165.016|167.6366|171.9998|176.8255|181.6287|185.9331|188.501|190.1654
male|239.5|163.3259|165.0315|167.6519|172.0153|176.8415|181.6456|185.9512|188.5198|190.1849
male|240|163.3333|165.0389|167.6593|172.0227|176.8492|181.6538|185.9599|188.529|190.1943
female|24|78.43754|79.25982|80.52476|82.63524|84.97556|87.31121|89.40951|90.66355|91.47729
female|24.5|78.82133|79.64777|80.91946|83.04213|85.39732|87.74918|89.86316|91.12707|91.94741
female|25.5|79.60198|80.44226|81.73541|83.8943|86.29026|88.68344|90.83505|92.12168|92.95685
female|26.5|80.37555|81.22666|82.53699|84.72592|87.15714|89.58751|91.77421|93.08254|93.93209
female|27.5|81.1357|81.9954|83.31968|85.53389|87.99602|90.46018|92.67969|94.00873|94.87215
female|28.5|81.87746|82.74411|84.07998|86.31589|88.80551|91.30065|93.55097|94.89974|95.77649
female|29.5|82.59712|83.46957|84.81532|87.07028|89.58477|92.10859|94.38793|95.75551|96.64505
female|30.5|83.29206|84.16953|85.52398|87.79609|90.33342|92.88403|95.19083|96.57635|97.47814
female|31.5|83.96065|84.84264|86.205|88.49291|91.05154|93.62741|95.9603|97.36295|98.27646
female|32.5|84.6021|85.4883|86.85807|89.16084|91.73964|94.33951|96.69729|98.11632|99.04107
female|33.5|85.2163|86.10656|87.48344|89.80045|92.39854|95.0214|97.40303|98.83778|99.77332
female|34.5|85.80379|86.69803|88.08186|90.4127|93.02945|95.67446|98.07904|99.52891|100.4748
female|35.5|86.36557|87.26379|88.6545|90.99891|93.63382|96.30029|98.72705|100.1915|101.1474
female|36.5|86.90307|87.80528|89.20285|91.56066|94.21336|96.90071|99.34899|100.8276|101.7931
female|37.5|87.43482|88.34236|89.74875|92.12298|94.79643|97.50724|99.97896|101.4726|102.4485
female|38.5|87.95945|88.87256|90.28811|92.67925|95.37392|98.10855|100.604|102.1129|103.0991
female|39.5|88.4785|89.39733|90.82228|93.2307|95.94693|98.70568|101.2251|102.7494|103.746
female|40.5|88.9933|89.91797|91.35246|93.7784|96.51645|99.29957|101.8432|103.383|104.3901
female|41.5|89.50502|90.43559|91.87972|94.32334|97.08337|99.89104|102.459|104.0144|105.032
female|42.5|90.01466|90.95115|92.40497|94.86634|97.64848|100.4808|103.0732|104.6444|105.6727
female|43.5|90.52307|91.46549|92.92901|95.40817|98.21247|101.0696|103.6866|105.2736|106.3126
female|44.5|91.031|91.97932|93.45252|95.94946|98.77593|101.6579|104.2996|105.9025|106.9523
female|45.5|91.53905|92.49325|93.97609|96.49076|99.3394|102.2462|104.9128|106.5316|107.5922
female|46.5|92.04774|93.00778|94.50021|97.03254|99.90331|102.835|105.5264|107.1613|108.2328
female|47.5|92.55748|93.52333|95.02528|97.57519|100.4681|103.4247|106.141|107.7919|108.8744
female|48.5|93.06862|94.04022|95.55164|98.11905|101.0339|104.0154|106.7567|108.4238|109.5172
female|49.5|93.58141|94.55872|96.07954|98.66436|101.6012|104.6075|107.3737|109.057|110.1614
female|50.5|94.09605|95.07903|96.60918|99.21132|102.17|105.2012|107.9924|109.6918|110.8073
female|51.5|94.61267|95.60128|97.14072|99.76009|102.7406|105.7965|108.6127|110.3283|111.4548
female|52.5|95.13134|96.12555|97.67423|100.3108|103.313|106.3936|109.2347|110.9665|112.1041
female|53.5|95.65211|96.65189|98.20976|100.8634|103.8873|106.9925|109.8585|111.6066|112.7552
female|54.5|96.17495|97.18029|98.74731|101.418|104.4635|107.5933|110.4841|112.2483|113.4079
female|55.5|96.69982|97.71069|99.28686|101.9745|105.0415|108.1958|111.1114|112.8917|114.0624
female|56.5|97.22663|98.24303|99.82832|102.5329|105.6213|108.8001|111.7404|113.5368|114.7184
female|57.5|97.75525|98.77719|100.3716|103.093|106.2029|109.406|112.3709|114.1833|115.3759
female|58.5|98.28555|99.31303|100.9165|103.6549|106.7861|110.0134|113.0028|114.8312|116.0347
female|59.5|98.81735|99.85039|101.463|104.2182|107.3707|110.6222|113.6359|115.4802|116.6945
female|60.5|99.35047|100.3891|102.0109|104.7829|107.9566|111.2321|114.2701|116.1301|117.3552
female|61.5|99.8847|100.9289|102.5599|105.3488|108.5436|111.8431|114.9052|116.7808|118.0166
female|62.5|100.4198|101.4696|103.1098|105.9156|109.1316|112.4548|115.5408|117.432|118.6783
female|63.5|100.9555|102.011|103.6604|106.4831|109.7202|113.0671|116.1768|118.0834|119.3402
female|64.5|101.4916|102.5529|104.2115|107.0512|110.3092|113.6797|116.813|118.7348|120.0019
female|65.5|102.0279|103.0948|104.7628|107.6194|110.8984|114.2923|117.449|119.3858|120.6632
female|66.5|102.564|103.6367|105.3141|108.1877|111.4876|114.9048|118.0845|120.0362|121.3238
female|67.5|103.0996|104.1782|105.865|108.7556|112.0764|115.5167|118.7193|120.6857|121.9832
female|68.5|103.6346|104.7191|106.4154|109.323|112.6646|116.1278|119.3531|121.334|122.6413
female|69.5|104.1685|105.259|106.9648|109.8895|113.2519|116.7379|119.9855|121.9807|123.2977
female|70.5|104.7012|105.7976|107.5131|110.4549|113.838|117.3466|120.6163|122.6256|123.9521
female|71.5|105.2323|106.3348|108.0599|111.0189|114.4226|117.9537|121.2452|123.2684|124.6042
female|72.5|105.7615|106.8701|108.605|111.5812|115.0055|118.5588|121.8718|123.9086|125.2536
female|73.5|106.2886|107.4033|109.148|112.1415|115.5863|119.1616|122.4959|124.5461|125.9
female|74.5|106.8132|107.9342|109.6888|112.6996|116.1648|119.7619|123.1171|125.1804|126.5432
female|75.5|107.3351|108.4624|110.227|113.255|116.7406|120.3594|123.7352|125.8114|127.1827
female|76.5|107.8541|108.9877|110.7623|113.8077|117.3136|120.9537|124.3499|126.4387|127.8184
female|77.5|108.3698|109.5099|111.2944|114.3572|117.8833|121.5447|124.9608|127.062|128.45
female|78.5|108.882|110.0285|111.8232|114.9034|118.4496|122.132|125.5678|127.6811|129.0771
female|79.5|109.3905|110.5435|112.3483|115.446|119.0123|122.7154|126.1705|128.2957|129.6996
female|80.5|109.8949|111.0545|112.8696|115.9847|119.571|123.2946|126.7688|128.9056|130.3171
female|81.5|110.3952|111.5613|113.3867|116.5193|120.1254|123.8695|127.3623|129.5105|130.9295
female|82.5|110.8909|112.0638|113.8995|117.0496|120.6755|124.4397|127.951|130.1103|131.5365
